asset_id,month_index,thickness_mm,pressure_bar,flow_m3h,temperature_C,vibration_mm_s,sensor_glitch_flag
AST-0013,30,13.086,44.85,712.63,18.74,0.831,False
AST-0013,31,13.08,46.3,711.54,20.43,0.84,False
AST-0013,32,13.048,42.99,708.56,23.5,0.817,False
AST-0013,33,13.033,42.87,722.56,27.05,0.87,False
AST-0013,34,13.014,43.33,730.26,27.2,0.852,False
AST-0013,35,12.993,43.56,730.46,30.88,0.817,False
AST-0014,0,6.923,50.05,305.38,28.43,0.765,False
AST-0014,1,6.892,52.37,308.61,27.7,0.681,False
AST-0014,2,6.875,51.56,280.25,27.25,0.669,False
AST-0014,3,6.864,52.88,284.73,21.32,0.693,False
AST-0014,4,6.85,50.21,284.7,20.12,0.622,False
AST-0014,5,6.825,50.29,269.21,22.64,0.691,False
AST-0014,6,6.812,48.44,244.17,22.08,0.695,False
AST-0014,7,6.798,48.94,247.34,22.17,0.616,False
AST-0014,8,6.772,43.44,249.95,25.06,0.649,False
AST-0014,9,6.737,46.81,276.8,27.05,0.709,False
AST-0014,10,6.723,47.66,265.63,31.33,0.682,False
AST-0014,11,6.718,46.45,280.42,30.89,0.676,False
AST-0014,12,6.711,47.44,299.21,29.74,0.639,False
AST-0014,13,6.696,52.74,297.51,28.8,0.67,False
AST-0014,14,6.665,51.73,308.1,25.38,0.665,False
AST-0014,15,6.637,52.8,297.34,24.94,0.731,False
AST-0014,16,6.634,50.89,273.77,22.31,0.682,False
AST-0014,17,6.62,48.6,273.16,19.03,0.7,False
AST-0014,18,6.602,52.2,274.51,20.69,0.714,False
AST-0014,19,6.595,48.34,241.3,22.72,0.622,False
AST-0014,20,6.59,47.38,265.28,26.59,0.673,False
AST-0014,21,6.576,44.32,276.12,28.33,0.797,False
AST-0014,22,6.562,45.88,284.04,30.12,0.67,False
AST-0014,23,6.552,49.32,297.42,30.62,0.657,False
AST-0014,24,6.544,49.78,292.19,31.99,0.717,False
AST-0014,25,6.522,51.22,297.67,29.31,0.693,False
AST-0014,26,6.506,52.58,302.93,26.19,0.641,False
AST-0014,27,6.501,52.98,290.47,25.34,0.628,False
AST-0014,28,6.494,52.42,270.08,21.1,0.565,False
AST-0014,29,6.483,48.61,284.55,19.37,0.713,False
AST-0014,30,6.45,50.46,255.95,20.2,0.703,False
AST-0014,31,6.436,49.75,255.4,22.85,0.721,False
AST-0014,32,6.421,46.31,247.7,24.13,0.689,False
AST-0014,33,6.404,47.9,260.18,27.5,0.683,False
AST-0014,34,6.373,94.94,284.82,31.53,1.243,True
AST-0014,35,6.354,46.18,298.94,31.69,0.687,False
AST-0015,0,12.751,84.08,699.78,24.41,0.893,False
AST-0015,1,12.706,84.26,719.38,25.2,0.862,False
AST-0015,2,12.646,82.93,705.8,20.42,0.859,False
AST-0015,3,12.589,85.4,661.66,18.78,0.876,False
AST-0015,4,12.546,85.49,681.51,18.25,0.859,False
AST-0015,5,12.483,84.26,663.44,13.26,0.82,False
AST-0015,6,12.435,83.42,666.25,17.42,0.829,False
AST-0015,7,12.378,82.97,644.54,17.33,0.886,False
AST-0015,8,12.323,79.18,671.39,21.08,0.826,False
AST-0015,9,12.259,82.06,678.21,22.81,0.841,False
AST-0015,10,12.209,79.91,670.07,26.05,0.787,False
AST-0015,11,12.156,83.71,686.53,24.99,0.816,False
AST-0015,12,12.132,80.72,725.73,25.82,0.788,False
AST-0015,13,12.079,84.99,719.96,23.97,0.817,False
AST-0015,14,12.034,83.27,681.76,19.59,0.799,False
AST-0015,15,11.979,83.42,660.96,17.56,0.82,False
AST-0015,16,11.912,83.9,691.34,16.59,0.841,False
AST-0015,17,11.86,82.57,674.12,15.47,0.796,False
AST-0015,18,11.804,81.55,76.34,16.05,0.8,True
AST-0015,19,11.768,80.18,667.28,17.09,0.97,False
AST-0015,20,11.703,80.82,682.34,19.42,0.715,False
AST-0015,21,11.645,79.45,673.54,24.08,0.863,False
AST-0015,22,11.603,77.98,696.79,24.86,0.812,False
AST-0015,23,11.557,79.66,677.93,24.16,0.834,False
AST-0015,24,11.494,82.66,701.07,24.48,0.837,False
AST-0015,25,11.435,83.58,712.36,23.59,0.883,False
AST-0015,26,11.401,85.22,706.61,21.73,0.865,False
AST-0015,27,11.357,86.05,696.66,18.04,0.899,False
AST-0015,28,11.311,141.64,691.22,16.25,1.983,True
AST-0015,29,11.259,83.19,674.89,16.83,0.827,False
AST-0015,30,11.204,81.73,663.2,15.84,0.956,False
AST-0015,31,11.156,80.72,653.8,18.68,0.884,False
AST-0015,32,11.106,79.45,662.77,20.13,0.834,False
AST-0015,33,11.047,77.38,660.27,21.01,0.887,False
AST-0015,34,10.99,77.48,698.49,24.15,0.852,False
AST-0015,35,10.948,79.9,692.55,28.52,0.859,False
AST-0016,0,11.08,72.53,423.01,55.59,2.671,False
AST-0016,1,11.047,72.71,415.66,55.28,2.685,False
AST-0016,2,11.016,74.57,413.45,54.48,2.692,False
AST-0016,3,10.994,73.15,434.8,52.19,2.602,False
AST-0016,4,10.952,72.59,416.54,48.74,2.706,False
AST-0016,5,10.912,70.96,390.75,48.74,2.715,False
AST-0016,6,10.867,69.44,374.07,51.12,2.658,False
AST-0016,7,10.833,68.73,380.34,50.78,2.686,False
AST-0016,8,10.821,70.36,384.93,53.8,2.619,False
AST-0016,9,10.793,69.34,387.52,56.53,2.656,False
AST-0016,10,10.761,69.46,384.34,56.45,2.591,False
AST-0016,11,10.734,66.21,406.01,56.66,2.637,False
AST-0016,12,10.695,128.03,410.98,56.7,5.427,True
AST-0016,13,10.667,71.67,420.94,56.39,2.79,False
AST-0016,14,10.634,74.55,407.29,53.52,2.662,False
AST-0016,15,10.615,74.03,421.65,52.12,2.645,False
AST-0016,16,10.589,72.23,426.66,49.71,2.629,False
AST-0016,17,10.568,69.83,384.6,48.27,2.735,False
AST-0016,18,10.527,68.48,381.94,49.42,2.657,False
AST-0016,19,10.488,68.11,386.46,52.39,2.68,False
AST-0016,20,10.447,65.33,375.39,52.39,2.646,False
AST-0016,21,10.406,69.02,396.46,55.33,2.584,False
AST-0016,22,10.371,67.81,424.3,59.01,2.728,False
AST-0016,23,10.341,68.49,405.6,59.17,2.706,False
AST-0016,24,10.294,70.29,403.72,58.19,2.702,False
AST-0016,25,10.262,72.88,426.03,55.28,2.618,False
AST-0016,26,10.215,73.22,436.91,55.22,2.723,False
AST-0016,27,10.163,73.94,411.13,50.94,2.701,False
AST-0016,28,10.121,71.3,408.83,49.1,2.675,False
AST-0016,29,10.088,74.47,408.86,49.07,2.687,False
AST-0016,30,10.041,68.89,386.58,47.32,2.744,False
AST-0016,31,10.005,65.45,390.29,49.89,2.655,False
AST-0016,32,9.968,66.8,379.91,53.35,2.668,False
AST-0016,33,9.936,67.64,391.59,54.36,2.738,False
AST-0016,34,9.906,66.6,404.72,58.33,2.745,False
AST-0016,35,9.865,68.93,396.24,60.57,2.616,False
AST-0017,0,6.992,54.31,517.18,56.52,1.027,False
AST-0017,1,6.991,57.08,526.47,54.65,0.993,False
AST-0017,2,6.995,57.64,526.11,51.53,0.923,False
AST-0017,3,6.999,57.86,524.61,49.3,0.935,False
AST-0017,4,6.995,57.53,502.74,47.64,0.98,False
AST-0017,5,6.983,54.74,507.76,47.27,0.953,False
AST-0017,6,7.005,54.22,487.46,48.93,0.911,False
AST-0017,7,6.993,54.78,485.49,50.77,0.932,False
AST-0017,8,6.997,49.33,476.98,52.18,0.964,False
AST-0017,9,7.011,48.21,508.91,55.64,0.953,False
AST-0017,10,6.997,105.09,506.53,57.82,2.962,True
AST-0017,11,6.997,53.01,515.51,56.58,1.046,False
AST-0017,12,6.996,53.96,526.4,55.08,1.05,False
AST-0017,13,6.98,55.19,525.48,57.46,0.992,False
AST-0017,14,6.976,57.63,524.47,53.97,0.971,False
AST-0017,15,6.978,57.55,514.59,51.28,1.071,False
AST-0017,16,6.982,54.85,527.24,48.88,1.03,False
AST-0017,17,6.978,56.67,494.29,48.75,1.121,False
AST-0017,18,6.985,92.15,505.23,49.15,3.596,True
AST-0017,19,6.983,53.82,484.14,49.52,1.006,False
AST-0017,20,6.963,52.68,496.25,51.98,0.97,False
AST-0017,21,6.958,49.27,491.91,54.65,0.98,False
AST-0017,22,6.949,53.87,507.68,56.81,0.959,False
AST-0017,23,6.945,50.85,509.77,57.31,1.026,False
AST-0017,24,6.947,55.11,521.0,54.33,0.981,False
AST-0017,25,6.96,56.07,541.82,54.79,1.006,False
AST-0017,26,6.94,56.88,524.23,54.48,1.039,False
AST-0017,27,6.943,58.15,510.56,48.45,1.003,False
AST-0017,28,6.923,57.27,497.89,47.88,0.911,False
AST-0017,29,6.909,59.25,504.09,47.58,0.984,False
AST-0017,30,6.885,54.12,510.32,49.5,0.919,False
AST-0017,31,6.887,52.78,485.41,52.75,0.952,False
AST-0017,32,6.877,51.8,489.32,51.13,1.011,False
AST-0017,33,6.87,52.26,509.31,55.67,1.009,False
AST-0017,34,6.873,51.48,507.57,56.25,0.959,False
AST-0017,35,6.885,52.55,500.47,56.63,0.986,False
AST-0018,0,10.696,77.71,626.04,50.71,2.656,False
AST-0018,1,10.678,77.31,650.55,48.25,2.662,False
AST-0018,2,10.668,80.97,638.48,45.12,2.655,False
AST-0018,3,10.665,84.85,621.58,42.64,2.567,False
AST-0018,4,10.663,81.1,626.47,40.19,2.651,False
AST-0018,5,10.644,80.49,640.28,41.04,2.628,False
AST-0018,6,10.636,80.92,617.3,41.9,2.651,False
AST-0018,7,10.622,75.42,582.19,42.31,2.638,False
AST-0018,8,10.608,76.98,589.42,44.39,2.536,False
AST-0018,9,10.592,74.65,614.96,48.15,2.581,False
AST-0018,10,10.589,73.41,617.33,48.57,2.589,False
AST-0018,11,10.596,77.85,616.26,50.85,2.626,False
AST-0018,12,10.596,77.63,643.14,51.28,2.635,False
AST-0018,13,10.584,204.14,638.04,49.32,8.475,True
AST-0018,14,10.583,80.16,644.69,46.63,2.687,False
AST-0018,15,10.572,81.31,641.35,43.6,2.562,False
AST-0018,16,10.559,81.11,617.72,41.96,2.649,False
AST-0018,17,10.569,80.66,614.81,38.46,2.579,False
AST-0018,18,10.56,81.22,620.43,39.6,2.638,False
AST-0018,19,10.547,77.88,600.1,43.75,2.667,False
AST-0018,20,10.53,77.52,602.41,45.62,2.621,False
AST-0018,21,10.52,72.75,605.43,46.38,2.552,False
AST-0018,22,10.506,76.14,610.45,49.33,2.661,False
AST-0018,23,10.499,77.27,634.89,48.01,2.609,False
AST-0018,24,10.492,78.03,635.24,51.43,2.595,False
AST-0018,25,10.463,79.46,655.16,47.87,2.701,False
AST-0018,26,10.451,81.28,628.57,45.51,2.656,False
AST-0018,27,10.445,81.4,637.77,44.11,2.578,False
AST-0018,28,10.432,83.67,629.44,39.64,2.598,False
AST-0018,29,10.426,82.69,593.64,38.37,2.57,False
AST-0018,30,10.411,79.44,611.97,38.65,2.671,False
AST-0018,31,10.395,75.3,597.11,42.3,2.669,False
AST-0018,32,10.385,74.55,604.32,45.27,2.676,False
AST-0018,33,10.367,77.82,589.8,47.66,2.659,False
AST-0018,34,10.37,77.6,604.1,48.86,2.609,False
AST-0018,35,10.368,76.25,627.2,50.95,2.726,False
AST-0019,0,11.492,47.85,775.72,30.99,2.197,False
AST-0019,1,11.501,51.33,779.1,30.18,2.137,False
AST-0019,2,11.497,53.28,779.03,26.39,2.129,False
AST-0019,3,11.503,50.65,776.15,22.18,2.236,False
AST-0019,4,11.49,52.17,758.98,20.98,2.165,False
AST-0019,5,11.481,51.44,765.24,21.51,2.219,False
AST-0019,6,11.481,49.44,738.95,21.84,2.119,False
AST-0019,7,11.471,48.56,729.81,23.89,2.146,False
AST-0019,8,11.452,47.35,749.83,27.56,2.137,False
AST-0019,9,11.455,45.35,725.3,27.99,2.145,False
AST-0019,10,11.447,45.24,764.6,30.92,2.134,False
AST-0019,11,11.465,45.6,761.39,31.17,2.125,False
AST-0019,12,11.473,48.99,780.73,31.07,2.173,False
AST-0019,13,11.445,47.92,773.43,28.61,2.152,False
AST-0019,14,11.439,52.27,783.82,25.79,2.251,False
AST-0019,15,11.421,51.21,770.08,23.32,2.284,False
AST-0019,16,11.417,49.63,738.49,22.61,2.234,False
AST-0019,17,11.413,49.8,767.18,22.86,2.346,False
AST-0019,18,11.399,48.95,736.49,21.4,2.262,False
AST-0019,19,11.397,49.24,764.56,23.67,2.336,False
AST-0019,20,11.394,44.85,743.83,26.51,2.259,False
AST-0019,21,11.379,45.64,744.1,27.36,2.531,False
AST-0019,22,11.374,43.85,760.28,29.63,2.55,False
AST-0019,23,11.356,47.01,772.75,31.56,2.528,False
AST-0019,24,11.344,50.09,789.9,31.3,2.577,False
AST-0019,25,11.327,48.54,784.32,29.94,2.65,False
AST-0019,26,11.316,49.59,776.39,26.62,2.406,False
AST-0019,27,11.317,49.68,782.74,24.44,2.242,False
AST-0019,28,11.286,45.7,769.97,22.04,2.294,False
AST-0019,29,11.265,47.53,731.86,21.83,2.588,False
AST-0019,30,11.257,44.95,743.26,21.97,2.559,False
AST-0019,31,11.244,42.33,736.35,23.23,2.58,False
AST-0019,32,11.225,45.9,740.92,25.97,2.579,False
AST-0019,33,11.206,44.05,745.8,27.87,2.496,False
AST-0019,34,11.181,43.45,777.66,29.82,2.55,False
AST-0019,35,11.152,46.31,759.86,32.91,2.558,False
AST-0020,0,6.113,56.23,620.29,44.87,0.751,False
AST-0020,1,6.105,59.66,616.3,42.79,0.71,False
AST-0020,2,6.13,59.82,635.49,38.69,0.738,False
AST-0020,3,6.129,61.2,607.55,37.8,0.79,False
AST-0020,4,6.091,59.47,594.91,33.94,0.723,False
AST-0020,5,6.099,54.91,583.17,36.12,0.752,False
AST-0020,6,6.111,57.32,581.8,33.4,0.807,False
AST-0020,7,6.094,56.02,578.58,37.35,0.793,False
AST-0020,8,6.103,52.94,572.95,39.64,0.766,False
AST-0020,9,6.086,52.33,583.6,40.96,0.74,False
AST-0020,10,6.114,57.66,596.74,43.21,0.846,False
AST-0020,11,6.107,54.41,617.71,44.6,0.757,False
AST-0020,12,6.096,56.56,619.95,46.81,0.766,False
AST-0020,13,6.088,60.11,606.0,42.34,0.673,False
AST-0020,14,6.087,59.16,627.48,40.73,0.704,False
AST-0020,15,6.068,61.33,603.11,37.2,0.806,False
AST-0020,16,6.058,62.65,595.02,34.88,0.77,False
AST-0020,17,6.066,59.19,594.03,34.44,0.731,False
AST-0020,18,6.062,55.8,565.08,37.07,0.773,False
AST-0020,19,6.047,56.3,567.91,37.1,0.736,False
AST-0020,20,6.038,53.47,560.95,39.4,0.74,False
AST-0020,21,6.027,55.09,606.5,41.42,0.723,False
AST-0020,22,6.019,54.35,582.96,43.63,0.651,False
AST-0020,23,6.021,55.09,586.92,44.12,0.736,False
AST-0020,24,6.01,58.8,616.18,45.23,0.822,False
AST-0020,25,6.005,59.66,622.73,43.27,0.677,False
AST-0020,26,6.002,60.41,609.58,41.33,0.816,False
AST-0020,27,5.984,58.09,607.65,37.04,0.667,False
AST-0020,28,5.965,97.12,613.14,35.83,1.847,True
AST-0020,29,5.964,57.17,595.66,35.91,0.806,False
AST-0020,30,5.959,56.55,583.01,36.73,0.768,False
AST-0020,31,5.944,54.79,580.33,38.53,0.85,False
AST-0020,32,5.938,53.72,580.01,40.93,0.772,False
AST-0020,33,5.931,53.15,579.59,41.94,0.836,False
AST-0020,34,5.925,52.75,598.24,45.17,0.831,False
AST-0020,35,5.913,54.91,606.47,45.02,0.753,False
AST-0021,0,9.599,58.35,296.94,36.65,1.405,False
AST-0021,1,9.589,61.92,317.98,35.27,1.398,False
AST-0021,2,9.6,61.01,299.27,34.3,1.422,False
AST-0021,3,9.615,60.93,310.15,28.2,1.471,False
AST-0021,4,9.602,61.42,304.14,32.2,1.296,False
AST-0021,5,9.616,62.3,281.47,28.22,1.364,False
AST-0021,6,9.626,62.02,271.79,27.11,1.49,False
AST-0021,7,9.603,60.49,264.75,30.08,1.416,False
AST-0021,8,9.595,57.82,15.94,32.54,1.475,True
AST-0021,9,9.596,56.33,267.88,34.39,1.485,False
AST-0021,10,9.593,58.62,266.98,37.71,1.402,False
AST-0021,11,9.587,57.91,280.64,38.96,1.422,False
AST-0021,12,9.592,57.95,311.78,39.22,1.42,False
AST-0021,13,9.586,61.58,321.33,36.57,1.261,False
AST-0021,14,9.592,60.62,308.6,33.95,1.328,False
AST-0021,15,9.58,63.23,294.84,30.0,1.461,False
AST-0021,16,9.565,62.51,292.69,27.28,1.403,False
AST-0021,17,9.575,62.41,284.43,27.44,1.453,False
AST-0021,18,9.567,62.59,290.28,28.91,1.395,False
AST-0021,19,9.566,59.47,264.66,30.92,1.516,False
AST-0021,20,9.575,55.54,282.7,32.53,1.454,False
AST-0021,21,9.563,56.92,274.58,34.74,1.35,False
AST-0021,22,9.56,58.53,286.4,36.09,1.398,False
AST-0021,23,9.561,57.35,303.44,38.54,1.492,False
AST-0021,24,9.55,61.24,298.01,36.65,1.356,False
AST-0021,25,9.538,62.09,313.48,33.37,1.513,False
AST-0021,26,9.513,60.58,302.36,31.33,1.428,False
AST-0021,27,9.52,61.1,311.29,31.69,1.5,False
AST-0021,28,9.514,60.82,290.3,28.47,1.433,False
AST-0021,29,9.5,60.39,293.52,28.04,1.394,False
AST-0021,30,9.501,62.77,278.95,28.69,1.397,False
AST-0021,31,9.484,57.58,269.99,29.95,1.417,False
AST-0021,32,9.475,59.74,261.8,31.46,1.386,False
AST-0021,33,9.451,58.66,291.35,34.88,1.396,False
AST-0021,34,9.439,58.3,304.63,36.93,1.403,False
AST-0021,35,9.426,56.45,309.24,38.02,1.357,False
AST-0022,0,12.536,84.47,658.18,60.88,2.795,False
AST-0022,1,12.513,87.97,645.37,58.88,2.762,False
AST-0022,2,12.451,90.28,632.98,56.9,2.769,False
AST-0022,3,12.404,86.58,643.34,54.23,2.902,False
AST-0022,4,12.353,83.14,632.09,54.79,2.887,False
AST-0022,5,12.312,84.24,639.75,52.05,2.783,False
AST-0022,6,12.294,82.91,615.35,53.08,2.724,False
AST-0022,7,12.24,80.86,614.13,53.95,2.907,False
AST-0022,8,12.198,83.22,600.78,56.09,2.798,False
AST-0022,9,12.145,82.37,613.52,59.0,2.896,False
AST-0022,10,12.1,81.65,630.24,59.23,2.892,False
AST-0022,11,12.045,82.11,634.73,62.97,2.871,False
AST-0022,12,11.994,84.11,648.56,60.67,2.866,False
AST-0022,13,11.935,85.57,652.0,60.44,2.822,False
AST-0022,14,11.891,88.48,642.96,57.13,2.822,False
AST-0022,15,11.848,90.25,641.05,54.47,2.812,False
AST-0022,16,11.814,86.34,644.11,52.68,2.797,False
AST-0022,17,11.754,170.04,614.11,51.31,11.337,True
AST-0022,18,11.716,84.87,624.25,51.08,2.822,False
AST-0022,19,11.682,82.19,616.61,53.56,2.789,False
AST-0022,20,11.649,82.58,625.35,56.23,2.811,False
AST-0022,21,11.625,82.34,652.03,58.74,2.815,False
AST-0022,22,11.565,83.4,609.31,61.42,2.95,False
AST-0022,23,11.532,83.46,628.18,62.99,2.773,False
AST-0022,24,11.497,83.72,663.5,61.43,2.793,False
AST-0022,25,11.471,84.16,652.91,60.66,2.793,False
AST-0022,26,11.435,86.78,638.79,58.25,2.926,False
AST-0022,27,11.394,89.44,628.15,55.27,2.882,False
AST-0022,28,11.347,87.96,650.37,54.66,2.818,False
AST-0022,29,11.312,87.5,608.92,51.55,2.826,False
AST-0022,30,11.265,88.39,613.77,51.8,2.872,False
AST-0022,31,11.207,83.29,609.35,52.1,2.74,False
AST-0022,32,11.159,79.9,626.6,56.34,2.809,False
AST-0022,33,11.108,80.33,611.15,60.05,2.839,False
AST-0022,34,11.058,81.95,634.7,60.04,2.925,False
AST-0022,35,10.998,82.76,649.06,62.5,2.878,False
AST-0023,0,8.331,56.34,813.06,34.88,0.614,False
AST-0023,1,8.286,59.56,840.88,31.07,0.671,False
AST-0023,2,8.256,57.06,824.32,29.42,0.662,False
AST-0023,3,8.236,61.21,798.79,27.05,0.768,False
AST-0023,4,8.223,58.91,804.85,24.48,0.595,False
AST-0023,5,8.194,61.49,787.99,24.81,0.601,False
AST-0023,6,8.158,58.75,773.29,24.1,0.596,False
AST-0023,7,8.121,54.97,777.23,24.59,0.632,False
AST-0023,8,8.083,54.63,771.9,27.84,0.585,False
AST-0023,9,8.041,53.91,807.79,30.61,0.663,False
AST-0023,10,8.039,54.83,798.26,34.18,0.713,False
AST-0023,11,7.998,55.23,799.82,33.8,0.654,False
AST-0023,12,7.966,57.43,825.53,34.26,0.704,False
AST-0023,13,7.931,58.87,832.06,31.43,0.666,False
AST-0023,14,7.886,59.71,812.93,30.56,0.705,False
AST-0023,15,7.861,60.62,810.28,25.88,0.671,False
AST-0023,16,7.836,61.08,813.53,25.52,0.651,False
AST-0023,17,7.806,56.77,797.25,23.79,0.794,False
AST-0023,18,7.771,57.5,784.5,23.07,0.578,False
AST-0023,19,7.742,52.46,774.27,25.48,0.654,False
AST-0023,20,7.717,57.11,788.54,27.59,0.661,False
AST-0023,21,7.696,52.97,798.99,30.28,0.61,False
AST-0023,22,7.666,51.56,798.34,33.56,0.687,False
AST-0023,23,7.625,57.8,836.87,34.36,0.673,False
AST-0023,24,7.602,57.28,810.05,33.57,0.632,False
AST-0023,25,7.569,58.42,800.4,30.06,0.607,False
AST-0023,26,7.536,60.05,828.12,29.85,0.718,False
AST-0023,27,7.505,61.77,819.69,26.92,0.728,False
AST-0023,28,7.48,59.26,812.16,26.12,0.592,False
AST-0023,29,7.463,56.91,788.18,23.33,0.587,False
AST-0023,30,7.427,58.7,778.53,24.04,0.663,False
AST-0023,31,7.427,54.19,779.77,24.64,0.652,False
AST-0023,32,7.405,54.62,788.2,27.91,0.642,False
AST-0023,33,7.376,51.51,793.5,30.25,0.728,False
AST-0023,34,7.336,53.01,795.04,31.45,0.629,False
AST-0023,35,7.292,53.9,804.28,33.52,0.694,False
AST-0024,0,9.649,71.17,530.93,39.68,2.321,False
AST-0024,1,9.635,72.1,539.33,40.11,2.318,False
AST-0024,2,9.622,72.36,530.94,35.82,2.229,False
AST-0024,3,9.593,73.09,532.74,33.64,2.315,False
AST-0024,4,9.575,73.06,522.7,30.79,2.154,False
AST-0024,5,9.556,72.14,523.18,31.1,2.283,False
AST-0024,6,9.525,69.66,497.29,29.86,2.35,False
AST-0024,7,9.513,68.87,500.64,32.35,2.252,False
AST-0024,8,9.49,67.41,493.21,33.69,2.283,False
AST-0024,9,9.473,67.84,512.19,38.28,2.307,False
AST-0024,10,9.459,66.38,508.64,39.59,2.24,False
AST-0024,11,9.449,66.55,532.88,40.0,2.237,False
AST-0024,12,9.425,72.61,528.32,39.83,2.333,False
AST-0024,13,9.386,75.71,508.43,38.3,2.243,False
AST-0024,14,9.37,74.36,532.17,35.06,2.27,False
AST-0024,15,9.362,71.08,546.25,32.77,2.272,False
AST-0024,16,9.337,75.8,522.26,29.9,2.21,False
AST-0024,17,9.32,69.46,514.54,29.43,2.354,False
AST-0024,18,9.303,71.2,486.37,31.57,2.254,False
AST-0024,19,9.286,68.35,492.29,33.55,2.24,False
AST-0024,20,9.28,70.37,487.58,35.02,2.254,False
AST-0024,21,9.252,69.79,516.62,37.17,2.288,False
AST-0024,22,9.242,66.23,510.2,39.82,2.183,False
AST-0024,23,9.207,70.73,518.84,39.08,2.302,False
AST-0024,24,9.176,70.22,550.66,38.32,2.325,False
AST-0024,25,9.16,69.99,541.45,39.07,2.368,False
AST-0024,26,9.146,71.64,519.61,37.44,2.24,False
AST-0024,27,9.121,74.04,523.26,34.08,2.278,False
AST-0024,28,9.095,72.93,508.48,32.02,2.276,False
AST-0024,29,9.08,70.23,523.7,32.06,2.323,False
AST-0024,30,9.063,72.62,495.15,30.32,2.373,False
AST-0024,31,9.025,66.95,500.72,34.67,2.28,False
AST-0024,32,9.017,69.57,490.04,34.93,2.217,False
AST-0024,33,8.986,67.5,493.17,39.11,2.261,False
AST-0024,34,8.984,66.98,500.03,38.95,2.316,False
AST-0024,35,8.961,67.96,525.34,42.39,2.262,False
AST-0025,0,9.536,59.0,372.8,61.9,2.056,False
AST-0025,1,9.522,58.99,372.73,60.24,2.003,False
AST-0025,2,9.515,60.74,361.63,58.22,2.008,False
AST-0025,3,9.51,59.57,383.52,56.78,2.015,False
AST-0025,4,9.525,56.84,346.21,52.35,1.989,False
AST-0025,5,9.51,57.87,344.08,52.84,2.018,False
AST-0025,6,9.491,57.92,350.17,52.47,2.038,False
AST-0025,7,9.488,57.53,326.29,52.25,1.848,False
AST-0025,8,9.471,58.31,27.94,56.04,1.98,True
AST-0025,9,9.449,58.44,343.23,59.87,1.936,False
AST-0025,10,9.442,55.05,353.12,61.29,2.008,False
AST-0025,11,9.426,56.42,370.02,62.58,1.994,False
AST-0025,12,9.413,56.76,361.22,62.35,2.007,False
AST-0025,13,9.41,60.77,365.45,60.48,2.009,False
AST-0025,14,9.415,60.62,376.97,57.22,1.982,False
AST-0025,15,9.4,60.94,351.56,55.82,1.941,False
AST-0025,16,9.409,59.08,363.77,53.0,2.024,False
AST-0025,17,9.396,58.04,340.48,52.88,2.117,False
AST-0025,18,9.396,59.11,353.81,51.63,1.959,False
AST-0025,19,9.395,56.08,27.96,56.31,1.93,True
AST-0025,20,9.399,53.46,329.18,56.58,2.011,False
AST-0025,21,9.386,55.25,340.35,61.33,1.979,False
AST-0025,22,9.386,55.19,347.4,61.05,1.9,False
AST-0025,23,9.377,56.78,370.42,64.74,2.039,False
AST-0025,24,9.363,60.64,384.59,63.3,2.036,False
AST-0025,25,9.358,59.07,375.45,59.98,1.991,False
AST-0025,26,9.336,60.35,371.58,59.73,2.016,False
AST-0025,27,9.343,64.67,370.93,55.93,2.072,False
AST-0025,28,9.34,62.84,331.53,54.29,2.028,False
AST-0025,29,9.35,61.99,334.49,52.38,1.94,False
AST-0025,30,9.341,56.41,339.83,52.6,1.94,False
AST-0025,31,9.332,56.16,329.62,55.6,2.055,False
AST-0025,32,9.337,55.59,336.19,55.87,1.956,False
AST-0025,33,9.333,53.94,345.52,58.28,1.922,False
AST-0025,34,9.33,53.3,342.24,61.48,1.981,False
AST-0025,35,9.331,58.8,363.31,61.98,2.006,False
AST-0026,0,8.407,77.48,645.27,36.59,1.391,False
AST-0026,1,8.397,79.26,636.29,34.33,1.381,False
AST-0026,2,8.38,76.61,644.29,31.02,1.41,False
AST-0026,3,8.389,81.27,622.09,29.9,1.432,False
AST-0026,4,8.374,79.33,621.67,29.53,1.43,False
AST-0026,5,8.353,74.03,632.47,26.29,1.479,False
AST-0026,6,8.33,74.21,604.96,27.04,1.483,False
AST-0026,7,8.309,70.49,594.7,29.36,1.415,False
AST-0026,8,8.301,72.71,609.57,29.09,1.433,False
AST-0026,9,8.298,72.74,617.0,34.96,1.397,False
AST-0026,10,8.277,72.51,607.66,35.28,1.446,False
AST-0026,11,8.275,71.21,633.02,36.27,1.42,False
AST-0026,12,8.276,75.17,630.65,36.77,1.466,False
AST-0026,13,8.258,78.29,633.65,34.6,1.425,False
AST-0026,14,8.241,78.68,623.49,33.31,1.462,False
AST-0026,15,8.243,78.07,628.28,28.62,1.386,False
AST-0026,16,8.225,78.09,600.02,28.12,1.401,False
AST-0026,17,8.217,75.54,598.65,26.33,1.405,False
AST-0026,18,8.207,74.6,595.19,29.8,1.365,False
AST-0026,19,8.162,74.37,581.75,29.79,1.358,False
AST-0026,20,8.152,71.98,613.85,31.94,1.453,False
AST-0026,21,8.144,73.16,616.82,34.06,1.494,False
AST-0026,22,8.13,73.02,615.96,34.67,1.399,False
AST-0026,23,8.122,74.25,624.92,37.59,1.437,False
